latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
-7.55571,110.89175,329.97,0.4,0.44,2026-01-31,550,N,VIIRS,n,2.0NRT,295.12,3.38,D
-7.01808,110.34404,338.39,0.43,0.46,2026-01-31,552,N,VIIRS,n,2.0NRT,291.76,5.55,D
-7.01753,110.34789,348.11,0.43,0.46,2026-01-31,552,N,VIIRS,n,2.0NRT,291.51,10.31,D
-7.00805,110.35397,335.43,0.43,0.46,2026-01-31,552,N,VIIRS,n,2.0NRT,293.15,6.48,D
-6.9687,110.33164,331.81,0.43,0.46,2026-01-31,552,N,VIIRS,n,2.0NRT,295.41,4.63,D
-6.96813,110.33157,331.97,0.43,0.46,2026-01-31,552,N,VIIRS,n,2.0NRT,294.99,3.66,D
-6.87047,110.74471,341.12,0.4,0.44,2026-01-31,552,N,VIIRS,n,2.0NRT,292.35,3.54,D
-6.84611,110.85585,337.56,0.4,0.44,2026-01-31,552,N,VIIRS,n,2.0NRT,292.52,2.84,D
-5.40575,119.93018,331.63,0.53,0.42,2026-01-31,552,N,VIIRS,n,2.0NRT,293.02,5.4,D
-5.18078,114.21395,330.25,0.4,0.37,2026-01-31,552,N,VIIRS,n,2.0NRT,292.74,1.57,D
-4.94489,120.28452,330.82,0.56,0.43,2026-01-31,552,N,VIIRS,n,2.0NRT,297.32,5.64,D
-4.91933,120.21713,338.49,0.56,0.43,2026-01-31,552,N,VIIRS,n,2.0NRT,295.62,59.32,D
-4.91626,120.21906,330.39,0.56,0.43,2026-01-31,552,N,VIIRS,n,2.0NRT,291.9,24.2,D
-4.91552,120.1981,332.19,0.56,0.43,2026-01-31,552,N,VIIRS,n,2.0NRT,293.53,7.55,D
-4.91539,120.21645,338.61,0.56,0.43,2026-01-31,552,N,VIIRS,n,2.0NRT,309.23,59.32,D
-4.9131,120.21338,351.36,0.56,0.43,2026-01-31,552,N,VIIRS,n,2.0NRT,299.3,150.46,D
-4.91231,120.21835,333.26,0.56,0.43,2026-01-31,552,N,VIIRS,n,2.0NRT,293.98,24.2,D
-2.77565,106.62265,327.43,0.33,0.55,2026-01-31,552,N,VIIRS,n,2.0NRT,290.55,2.6,D
-2.77347,106.62326,336.04,0.33,0.55,2026-01-31,552,N,VIIRS,n,2.0NRT,290.72,2.74,D
-2.67701,106.48143,330.58,0.34,0.56,2026-01-31,552,N,VIIRS,n,2.0NRT,292.12,3.84,D
-2.40289,115.54225,329.72,0.39,0.36,2026-01-31,552,N,VIIRS,n,2.0NRT,295.87,1.64,D
-2.3573,116.43826,335.87,0.4,0.37,2026-01-31,552,N,VIIRS,n,2.0NRT,289.03,3.1,D
-2.34448,111.031,330.52,0.51,0.41,2026-01-31,552,N,VIIRS,n,2.0NRT,289.59,4.05,D
-2.04741,111.43355,336.81,0.48,0.4,2026-01-31,552,N,VIIRS,n,2.0NRT,294.23,4.9,D
-1.73306,105.8334,346.16,0.36,0.57,2026-01-31,552,N,VIIRS,n,2.0NRT,289.95,4.56,D
-1.7315,105.83466,342.08,0.36,0.57,2026-01-31,552,N,VIIRS,n,2.0NRT,289.92,4.82,D
-0.70847,109.29128,329.23,0.41,0.45,2026-01-31,552,N,VIIRS,n,2.0NRT,284.55,4.03,D
-0.25669,110.18417,345.02,0.53,0.42,2026-01-31,552,N,VIIRS,n,2.0NRT,293.32,11.15,D
-0.20888,109.28197,330.51,0.4,0.44,2026-01-31,552,N,VIIRS,l,2.0NRT,301.5,3.88,D
-0.18843,109.27884,330.83,0.4,0.44,2026-01-31,552,N,VIIRS,n,2.0NRT,298.19,5.62,D
-0.18434,109.27822,339.83,0.4,0.44,2026-01-31,552,N,VIIRS,n,2.0NRT,297.53,6.19,D
-0.18378,109.28185,327.91,0.4,0.44,2026-01-31,552,N,VIIRS,n,2.0NRT,293.72,4.92,D
-0.18322,109.28546,343.46,0.4,0.44,2026-01-31,552,N,VIIRS,n,2.0NRT,294.24,4.92,D
0.041,109.31408,340.48,0.4,0.44,2026-01-31,552,N,VIIRS,n,2.0NRT,294.82,4.7,D
0.04155,109.31766,341.96,0.4,0.44,2026-01-31,552,N,VIIRS,n,2.0NRT,296.65,4.7,D
0.04342,109.30274,326.7,0.4,0.44,2026-01-31,552,N,VIIRS,n,2.0NRT,294.99,2.15,D
0.0475,109.30215,337.88,0.4,0.44,2026-01-31,552,N,VIIRS,n,2.0NRT,297.16,2.15,D
0.04782,109.33134,351.17,0.4,0.44,2026-01-31,552,N,VIIRS,n,2.0NRT,295.78,19.88,D
0.04946,109.342,345.18,0.4,0.44,2026-01-31,552,N,VIIRS,n,2.0NRT,294.94,7.46,D
0.05298,109.33786,327.93,0.4,0.44,2026-01-31,552,N,VIIRS,n,2.0NRT,294.59,6.48,D
0.05353,109.34141,367,0.4,0.44,2026-01-31,552,N,VIIRS,h,2.0NRT,297.11,7.46,D
0.05407,109.34495,338.17,0.4,0.44,2026-01-31,552,N,VIIRS,n,2.0NRT,295.03,7.46,D
0.0565,109.33369,339.53,0.4,0.44,2026-01-31,552,N,VIIRS,n,2.0NRT,293.62,4.82,D
0.05705,109.33726,346.74,0.4,0.44,2026-01-31,552,N,VIIRS,n,2.0NRT,293.52,4.82,D
0.05734,109.36624,350.33,0.39,0.44,2026-01-31,552,N,VIIRS,n,2.0NRT,294.69,20.45,D
0.05759,109.34081,346.39,0.4,0.44,2026-01-31,552,N,VIIRS,n,2.0NRT,292.63,8.6,D
0.06379,109.29971,327.18,0.4,0.44,2026-01-31,552,N,VIIRS,n,2.0NRT,293.12,2.13,D
0.06731,109.29552,340.46,0.4,0.44,2026-01-31,552,N,VIIRS,n,2.0NRT,296.36,5.79,D
0.06786,109.2991,350.7,0.4,0.44,2026-01-31,552,N,VIIRS,n,2.0NRT,298.36,5.79,D
0.07139,109.29491,346.22,0.4,0.44,2026-01-31,552,N,VIIRS,n,2.0NRT,293.15,5.79,D
0.07193,109.29849,342.78,0.4,0.44,2026-01-31,552,N,VIIRS,n,2.0NRT,295.81,5.79,D
0.07247,109.30207,328.76,0.4,0.44,2026-01-31,552,N,VIIRS,n,2.0NRT,297.01,6.13,D
0.14624,109.26843,331.63,0.4,0.44,2026-01-31,552,N,VIIRS,n,2.0NRT,294.46,2.38,D
0.16285,110.10497,334.34,0.53,0.42,2026-01-31,552,N,VIIRS,n,2.0NRT,297.14,42.85,D
0.17068,109.26473,327.92,0.4,0.44,2026-01-31,552,N,VIIRS,n,2.0NRT,291.26,2.71,D
0.17076,109.42769,340.41,0.39,0.44,2026-01-31,552,N,VIIRS,n,2.0NRT,296.55,21.5,D
0.17131,109.4312,330.66,0.39,0.44,2026-01-31,552,N,VIIRS,n,2.0NRT,296.03,12.15,D
0.17185,109.43472,335.9,0.39,0.44,2026-01-31,552,N,VIIRS,n,2.0NRT,296.66,12.15,D
0.1748,109.42708,353.89,0.39,0.44,2026-01-31,552,N,VIIRS,n,2.0NRT,300.26,21.5,D
0.23074,110.29242,336.23,0.52,0.41,2026-01-31,552,N,VIIRS,n,2.0NRT,297.34,5.91,D
0.28776,111.47624,326.98,0.45,0.39,2026-01-31,552,N,VIIRS,n,2.0NRT,295.39,3.21,D
0.10814,103.76427,336.04,0.47,0.64,2026-01-31,554,N,VIIRS,n,2.0NRT,289.93,3.02,D
0.31421,109.58112,333.04,0.57,0.43,2026-01-31,554,N,VIIRS,n,2.0NRT,286.21,5.47,D
0.58397,109.3633,338.55,0.39,0.44,2026-01-31,554,N,VIIRS,n,2.0NRT,282.77,8.97,D
0.58451,109.3668,338.99,0.39,0.44,2026-01-31,554,N,VIIRS,n,2.0NRT,282.71,10.7,D
1.16147,110.73395,332.04,0.48,0.4,2026-01-31,554,N,VIIRS,n,2.0NRT,295.39,7.36,D
1.37873,104.15787,337.05,0.42,0.61,2026-01-31,554,N,VIIRS,n,2.0NRT,290.72,5.45,D
1.68402,104.16969,336.78,0.42,0.61,2026-01-31,554,N,VIIRS,n,2.0NRT,288.3,3.81,D
1.68965,104.16879,331.78,0.42,0.61,2026-01-31,554,N,VIIRS,n,2.0NRT,287.61,3.81,D
1.69528,104.16793,339.26,0.42,0.61,2026-01-31,554,N,VIIRS,n,2.0NRT,289.67,6.67,D
2.04737,111.36646,346.63,0.44,0.38,2026-01-31,554,N,VIIRS,n,2.0NRT,295.74,7.96,D
2.25293,111.78419,328.64,0.42,0.38,2026-01-31,554,N,VIIRS,l,2.0NRT,299.59,4.2,D
2.30762,111.88718,329.36,0.42,0.37,2026-01-31,554,N,VIIRS,l,2.0NRT,300.88,5.39,D
2.50007,112.00542,331.93,0.41,0.37,2026-01-31,554,N,VIIRS,n,2.0NRT,300.36,2.19,D
2.70405,101.5684,337.15,0.6,0.71,2026-01-31,554,N,VIIRS,n,2.0NRT,288.65,9.01,D
2.705,101.57392,329.42,0.6,0.71,2026-01-31,554,N,VIIRS,n,2.0NRT,288.89,9.01,D
2.7052,101.57098,351.29,0.6,0.71,2026-01-31,554,N,VIIRS,n,2.0NRT,289.29,15.03,D
2.89937,102.74889,367,0.5,0.66,2026-01-31,554,N,VIIRS,h,2.0NRT,290.43,16.6,D
3.21589,103.12894,333.38,0.46,0.64,2026-01-31,554,N,VIIRS,n,2.0NRT,283.25,4.01,D
3.28797,113.08486,335.53,0.39,0.36,2026-01-31,554,N,VIIRS,n,2.0NRT,294.1,3.65,D
3.28904,113.0918,340.32,0.39,0.36,2026-01-31,554,N,VIIRS,n,2.0NRT,293.21,5.86,D
3.6068,112.41019,331.59,0.4,0.37,2026-01-31,554,N,VIIRS,n,2.0NRT,286.3,2.03,D
3.8679,108.18119,340.37,0.41,0.45,2026-01-31,554,N,VIIRS,n,2.0NRT,292.47,22.38,D
3.86849,108.18491,333.91,0.41,0.45,2026-01-31,554,N,VIIRS,n,2.0NRT,292.57,6.39,D
3.87144,108.17683,334.51,0.41,0.45,2026-01-31,554,N,VIIRS,n,2.0NRT,292.62,22.38,D
3.87204,108.18055,367,0.41,0.45,2026-01-31,554,N,VIIRS,h,2.0NRT,299.24,22.38,D
3.87263,108.18427,345.61,0.41,0.45,2026-01-31,554,N,VIIRS,n,2.0NRT,292.76,6.39,D
3.87735,108.18734,342.57,0.41,0.45,2026-01-31,554,N,VIIRS,n,2.0NRT,286.93,8.22,D
3.87795,108.19106,343.6,0.41,0.45,2026-01-31,554,N,VIIRS,n,2.0NRT,293.38,5.25,D
3.88208,108.19041,329.23,0.41,0.45,2026-01-31,554,N,VIIRS,n,2.0NRT,290.59,5.25,D
3.88621,108.18978,356.21,0.41,0.45,2026-01-31,554,N,VIIRS,n,2.0NRT,295.05,20.96,D
3.8868,108.19349,353,0.41,0.45,2026-01-31,554,N,VIIRS,n,2.0NRT,294,20.96,D
4.55655,103.45702,326.08,0.42,0.61,2026-01-31,554,N,VIIRS,n,2.0NRT,284.29,2.56,D
5.21109,114.74564,331.07,0.4,0.37,2026-01-31,554,N,VIIRS,n,2.0NRT,291.53,1.86,D
5.21448,114.74513,328.01,0.4,0.37,2026-01-31,554,N,VIIRS,n,2.0NRT,290.99,1.86,D
5.61701,114.89249,330.38,0.41,0.37,2026-01-31,554,N,VIIRS,n,2.0NRT,287.08,3.29,D
5.64302,105.04543,329.06,0.63,0.54,2026-01-31,554,N,VIIRS,n,2.0NRT,287.1,4.05,D
5.98503,125.10378,328.52,0.58,0.7,2026-01-31,554,N,VIIRS,n,2.0NRT,283.69,5.22,D
5.99001,125.09161,335.83,0.58,0.7,2026-01-31,554,N,VIIRS,n,2.0NRT,283.96,6.91,D
5.68001,100.42721,327.83,0.64,0.72,2026-01-31,557,N,VIIRS,n,2.0NRT,292.7,5.25,D
5.68373,100.42973,328.35,0.64,0.72,2026-01-31,557,N,VIIRS,n,2.0NRT,293.52,4.32,D
-0.61188,101.53296,335.45,0.61,0.71,2026-01-31,735,N,VIIRS,n,2.0NRT,285.36,8.13,D
-0.60933,101.53362,338.19,0.61,0.71,2026-01-31,735,N,VIIRS,n,2.0NRT,285.25,6.25,D
1.94921,99.66165,327.02,0.5,0.66,2026-01-31,735,N,VIIRS,n,2.0NRT,289.18,2.41,D
2.70294,101.57218,343.53,0.69,0.74,2026-01-31,735,N,VIIRS,n,2.0NRT,288.92,14,D
2.70312,101.5717,347.87,0.69,0.74,2026-01-31,735,N,VIIRS,n,2.0NRT,288.97,12.02,D
2.70572,97.76273,349.01,0.38,0.59,2026-01-31,735,N,VIIRS,n,2.0NRT,291.42,3.65,D
2.70986,101.57117,352.71,0.69,0.74,2026-01-31,735,N,VIIRS,n,2.0NRT,288.05,14,D
2.71005,101.57072,349.53,0.69,0.74,2026-01-31,735,N,VIIRS,n,2.0NRT,288.19,13.49,D
2.87836,97.8644,333.42,0.39,0.59,2026-01-31,735,N,VIIRS,n,2.0NRT,290.67,9.64,D
2.87841,97.86636,355.16,0.39,0.59,2026-01-31,735,N,VIIRS,n,2.0NRT,292.77,12.32,D
2.87892,97.8681,367,0.39,0.59,2026-01-31,735,N,VIIRS,h,2.0NRT,292.7,22.3,D
2.87894,97.87005,328.24,0.39,0.59,2026-01-31,735,N,VIIRS,n,2.0NRT,290.35,12.32,D
3.15934,98.27458,329.66,0.42,0.61,2026-01-31,735,N,VIIRS,n,2.0NRT,294.3,3.07,D
3.18222,98.02257,346.09,0.4,0.6,2026-01-31,735,N,VIIRS,n,2.0NRT,296.47,7.35,D
3.18726,98.01811,355.03,0.4,0.6,2026-01-31,735,N,VIIRS,n,2.0NRT,297.29,8.12,D
4.45718,96.73848,335.42,0.35,0.56,2026-01-31,737,N,VIIRS,n,2.0NRT,289.14,9.16,D
4.45767,96.74196,367,0.35,0.56,2026-01-31,737,N,VIIRS,h,2.0NRT,297.07,9.16,D
4.54383,96.66977,367,0.34,0.56,2026-01-31,737,N,VIIRS,h,2.0NRT,295,16.06,D
5.07312,96.59966,339,0.34,0.56,2026-01-31,737,N,VIIRS,n,2.0NRT,291.49,2.9,D
-3.90299,120.11384,309.23,0.33,0.55,2026-01-31,1654,N,VIIRS,n,2.0NRT,281.67,0.7,N
-3.7614,115.42987,309.25,0.69,0.74,2026-01-31,1654,N,VIIRS,n,2.0NRT,281.72,1.89,N
-0.7071,117.06253,314.48,0.6,0.71,2026-01-31,1654,N,VIIRS,n,2.0NRT,286.36,1.91,N
-0.70529,117.0613,304.21,0.6,0.71,2026-01-31,1654,N,VIIRS,n,2.0NRT,285.95,1.95,N
-9.82271,130.27277,309.71,0.45,0.39,2026-01-31,1656,N,VIIRS,n,2.0NRT,274.03,2.01,N
-9.82209,130.26863,336.51,0.45,0.39,2026-01-31,1656,N,VIIRS,n,2.0NRT,273,1.94,N
-9.82147,130.2645,299.03,0.45,0.39,2026-01-31,1656,N,VIIRS,n,2.0NRT,269.68,1.94,N
-9.81911,130.27332,303.1,0.45,0.39,2026-01-31,1656,N,VIIRS,n,2.0NRT,270.77,2.01,N
-9.81849,130.26918,307.03,0.45,0.39,2026-01-31,1656,N,VIIRS,n,2.0NRT,269.78,1.94,N
-9.81787,130.26505,295.47,0.45,0.39,2026-01-31,1656,N,VIIRS,n,2.0NRT,266.99,1.94,N
3.86835,108.187,306.14,0.46,0.39,2026-01-31,1832,N,VIIRS,n,2.0NRT,291.33,0.95,N
3.86902,108.18281,308.74,0.46,0.39,2026-01-31,1832,N,VIIRS,n,2.0NRT,291.63,0.95,N
3.86912,108.18548,316.43,0.46,0.39,2026-01-31,1832,N,VIIRS,n,2.0NRT,291.63,1.52,N
3.8698,108.1813,306.23,0.46,0.39,2026-01-31,1832,N,VIIRS,n,2.0NRT,291.3,1.52,N
3.87198,108.18755,327.31,0.46,0.39,2026-01-31,1832,N,VIIRS,n,2.0NRT,291.34,1.7,N
3.87265,108.18338,304.47,0.46,0.39,2026-01-31,1832,N,VIIRS,n,2.0NRT,290.87,1.7,N
3.87274,108.18605,323.03,0.46,0.39,2026-01-31,1832,N,VIIRS,n,2.0NRT,291.7,1.52,N
3.87628,108.18398,311.75,0.46,0.39,2026-01-31,1832,N,VIIRS,n,2.0NRT,291.17,1.7,N
3.87637,108.18664,308.46,0.46,0.39,2026-01-31,1832,N,VIIRS,n,2.0NRT,291.37,1.11,N
3.87706,108.18247,311.22,0.46,0.39,2026-01-31,1832,N,VIIRS,n,2.0NRT,291.25,1.11,N
3.88,108.18722,309.81,0.46,0.39,2026-01-31,1832,N,VIIRS,n,2.0NRT,291.6,1.11,N
3.88068,108.18306,303.45,0.46,0.39,2026-01-31,1832,N,VIIRS,n,2.0NRT,291.24,1.11,N
4.28743,103.42756,297.63,0.41,0.37,2026-01-31,1832,N,VIIRS,n,2.0NRT,286.3,0.65,N
4.55497,103.45682,309.53,0.41,0.37,2026-01-31,1832,N,VIIRS,n,2.0NRT,290.01,1.33,N
5.02203,97.56225,301.8,0.59,0.53,2026-01-31,1832,N,VIIRS,n,2.0NRT,288.64,0.69,N
5.14935,101.91957,303.54,0.47,0.4,2026-01-31,1832,N,VIIRS,n,2.0NRT,289.61,0.64,N
5.36935,104.89465,299.83,0.39,0.36,2026-01-31,1832,N,VIIRS,n,2.0NRT,288.91,1,N
5.37267,104.89517,298.52,0.39,0.36,2026-01-31,1832,N,VIIRS,n,2.0NRT,285.92,1,N
5.60342,100.74327,321.38,0.56,0.43,2026-01-31,1832,N,VIIRS,n,2.0NRT,292.05,2.94,N
-2.84111,107.71795,324.36,0.53,0.42,2026-01-31,1834,N,VIIRS,n,2.0NRT,289.04,3.27,N
-2.64721,104.75477,306.85,0.4,0.37,2026-01-31,1834,N,VIIRS,n,2.0NRT,285.14,0.73,N
-2.13756,105.90335,303.15,0.42,0.38,2026-01-31,1834,N,VIIRS,n,2.0NRT,288.91,0.77,N
-2.13407,105.9039,317.77,0.42,0.38,2026-01-31,1834,N,VIIRS,n,2.0NRT,289.07,1.73,N
-1.56763,105.96894,304.81,0.42,0.38,2026-01-31,1834,N,VIIRS,n,2.0NRT,288.83,2.01,N
-1.56416,105.96948,328.72,0.42,0.38,2026-01-31,1834,N,VIIRS,n,2.0NRT,290.34,2.01,N
-1.2458,116.81734,305.55,0.67,0.74,2026-01-31,1834,N,VIIRS,n,2.0NRT,285.21,4.09,N
-1.24578,116.81767,307.87,0.67,0.74,2026-01-31,1834,N,VIIRS,n,2.0NRT,285.38,5.76,N
-1.17559,103.35713,314.63,0.39,0.36,2026-01-31,1834,N,VIIRS,n,2.0NRT,289.9,0.93,N
-1.02349,103.3594,303.66,0.39,0.36,2026-01-31,1834,N,VIIRS,n,2.0NRT,289.98,1.13,N
-1.00909,103.33321,334.09,0.39,0.36,2026-01-31,1834,N,VIIRS,n,2.0NRT,290.25,4.62,N
-0.98854,103.33286,310.73,0.39,0.36,2026-01-31,1834,N,VIIRS,n,2.0NRT,289.63,0.95,N
-0.45791,102.17099,306,0.41,0.37,2026-01-31,1834,N,VIIRS,n,2.0NRT,289.29,0.46,N
-0.21564,103.15391,321.77,0.39,0.36,2026-01-31,1834,N,VIIRS,n,2.0NRT,291.38,1.34,N
-0.21508,103.1504,311.42,0.39,0.36,2026-01-31,1834,N,VIIRS,n,2.0NRT,291.77,1.34,N
-0.19986,109.38728,305.49,0.41,0.45,2026-01-31,1834,N,VIIRS,n,2.0NRT,265.58,1.33,N
-0.19927,109.38361,306.38,0.41,0.45,2026-01-31,1834,N,VIIRS,n,2.0NRT,264.96,1.6,N
-0.19514,109.38425,302.12,0.41,0.45,2026-01-31,1834,N,VIIRS,n,2.0NRT,261.4,1.04,N
-0.1834,109.28505,305.73,0.4,0.44,2026-01-31,1834,N,VIIRS,n,2.0NRT,271.43,1.45,N
-0.18282,109.28144,296.33,0.4,0.44,2026-01-31,1834,N,VIIRS,n,2.0NRT,270.72,1.22,N
-0.15046,109.34238,295.09,0.41,0.45,2026-01-31,1834,N,VIIRS,n,2.0NRT,255.29,0.24,N
-0.14989,109.33876,302.62,0.4,0.45,2026-01-31,1834,N,VIIRS,n,2.0NRT,254.05,0.99,N
-0.14931,109.33513,308.56,0.4,0.45,2026-01-31,1834,N,VIIRS,n,2.0NRT,251.34,0.99,N
-0.14578,109.33941,317.96,0.4,0.45,2026-01-31,1834,N,VIIRS,n,2.0NRT,256.04,2.42,N
-0.1452,109.33578,320.94,0.4,0.45,2026-01-31,1834,N,VIIRS,n,2.0NRT,256.04,2.42,N
-0.08278,103.29269,304.87,0.39,0.36,2026-01-31,1834,N,VIIRS,n,2.0NRT,291.47,0.56,N
-0.03495,103.18536,314.03,0.39,0.36,2026-01-31,1834,N,VIIRS,n,2.0NRT,291.96,1.98,N
0.06887,103.36337,304.1,0.39,0.36,2026-01-31,1834,N,VIIRS,n,2.0NRT,291.5,0.51,N
0.09783,103.36782,314.73,0.39,0.36,2026-01-31,1834,N,VIIRS,n,2.0NRT,292.52,2.1,N
0.61795,103.20816,306.5,0.39,0.36,2026-01-31,1834,N,VIIRS,n,2.0NRT,292.68,0.75,N
0.62187,103.20516,312.16,0.39,0.36,2026-01-31,1834,N,VIIRS,n,2.0NRT,292.86,1.49,N
0.71556,101.45397,303.94,0.45,0.39,2026-01-31,1834,N,VIIRS,n,2.0NRT,290.62,0.68,N
0.91364,104.60824,313.22,0.38,0.36,2026-01-31,1834,N,VIIRS,n,2.0NRT,291.28,1.32,N
1.00765,104.82838,331.91,0.39,0.36,2026-01-31,1834,N,VIIRS,n,2.0NRT,293.81,2.58,N
1.0077,103.41685,305.02,0.39,0.36,2026-01-31,1834,N,VIIRS,n,2.0NRT,292.34,0.64,N
1.0082,104.82491,323.62,0.39,0.36,2026-01-31,1834,N,VIIRS,n,2.0NRT,293.32,2.58,N
1.1315,102.85294,313.11,0.4,0.37,2026-01-31,1834,N,VIIRS,n,2.0NRT,293.29,3.02,N
1.13433,102.85709,342.45,0.4,0.37,2026-01-31,1834,N,VIIRS,n,2.0NRT,297.94,6.7,N
1.1349,102.85348,331.73,0.4,0.37,2026-01-31,1834,N,VIIRS,n,2.0NRT,295.59,3.02,N
1.23584,103.76669,307.02,0.39,0.36,2026-01-31,1834,N,VIIRS,n,2.0NRT,293.5,1.05,N
1.37016,104.16425,307.63,0.38,0.36,2026-01-31,1834,N,VIIRS,n,2.0NRT,294.25,1.79,N
1.3718,104.15389,306.65,0.38,0.36,2026-01-31,1834,N,VIIRS,n,2.0NRT,292.74,1.23,N
1.37512,104.15442,318.94,0.38,0.36,2026-01-31,1834,N,VIIRS,n,2.0NRT,293.28,1.23,N
1.37646,104.16156,312.02,0.38,0.36,2026-01-31,1834,N,VIIRS,n,2.0NRT,293.25,1.86,N
1.37701,104.1581,330.4,0.38,0.36,2026-01-31,1834,N,VIIRS,n,2.0NRT,293.98,1.64,N
1.37755,104.15465,311.46,0.38,0.36,2026-01-31,1834,N,VIIRS,n,2.0NRT,293.02,1.64,N
1.58226,101.71085,309.81,0.44,0.39,2026-01-31,1834,N,VIIRS,n,2.0NRT,292.1,1.32,N
1.58582,101.7114,309.08,0.44,0.39,2026-01-31,1834,N,VIIRS,n,2.0NRT,292.37,0.99,N
1.67136,104.16148,310.2,0.38,0.36,2026-01-31,1834,N,VIIRS,n,2.0NRT,291.89,1.98,N
1.67414,101.38285,311.21,0.46,0.39,2026-01-31,1834,N,VIIRS,n,2.0NRT,291.98,1.41,N
1.67692,104.16943,306.63,0.38,0.36,2026-01-31,1834,N,VIIRS,n,2.0NRT,288.65,0.92,N
1.67746,104.16598,309.3,0.38,0.36,2026-01-31,1834,N,VIIRS,n,2.0NRT,291.15,0.92,N
1.67776,101.38341,306.88,0.46,0.39,2026-01-31,1834,N,VIIRS,n,2.0NRT,292,1.41,N
1.68024,104.16995,337.75,0.38,0.36,2026-01-31,1834,N,VIIRS,n,2.0NRT,296.28,3.07,N
1.68079,104.1665,317.28,0.38,0.36,2026-01-31,1834,N,VIIRS,n,2.0NRT,294.42,3.07,N
1.68356,104.17047,333.15,0.38,0.36,2026-01-31,1834,N,VIIRS,n,2.0NRT,294.66,3.07,N
1.68411,104.16702,321.26,0.38,0.36,2026-01-31,1834,N,VIIRS,n,2.0NRT,295,3.07,N
1.68689,104.17099,328.38,0.38,0.36,2026-01-31,1834,N,VIIRS,n,2.0NRT,291.13,5.41,N
1.68744,104.16753,340.23,0.38,0.36,2026-01-31,1834,N,VIIRS,n,2.0NRT,297.2,5.41,N
1.69021,104.17151,323.69,0.38,0.36,2026-01-31,1834,N,VIIRS,n,2.0NRT,290.52,5.41,N
1.69076,104.16805,352.39,0.38,0.36,2026-01-31,1834,N,VIIRS,n,2.0NRT,301.62,5.41,N
1.69131,104.1646,310.24,0.38,0.36,2026-01-31,1834,N,VIIRS,n,2.0NRT,293.36,3.23,N
1.69409,104.16857,343.8,0.38,0.36,2026-01-31,1834,N,VIIRS,n,2.0NRT,297.21,6.51,N
1.69463,104.16512,333.36,0.38,0.36,2026-01-31,1834,N,VIIRS,n,2.0NRT,295.35,5.44,N
1.78547,103.22155,307.78,0.4,0.37,2026-01-31,1834,N,VIIRS,n,2.0NRT,291.67,0.79,N
1.78604,103.21798,327.16,0.4,0.37,2026-01-31,1834,N,VIIRS,n,2.0NRT,293.38,3.01,N
1.81194,103.16339,307.85,0.4,0.37,2026-01-31,1834,N,VIIRS,n,2.0NRT,292.27,0.81,N
1.82752,104.09073,309.34,0.39,0.36,2026-01-31,1834,N,VIIRS,n,2.0NRT,292.77,0.9,N
1.82823,103.23552,316.87,0.4,0.37,2026-01-31,1834,N,VIIRS,n,2.0NRT,293.08,1.71,N
1.8288,103.23195,318.52,0.4,0.37,2026-01-31,1834,N,VIIRS,n,2.0NRT,293.13,2.02,N
1.83161,103.23604,321.54,0.4,0.37,2026-01-31,1834,N,VIIRS,n,2.0NRT,294.16,1.71,N
1.83217,103.23248,312.05,0.4,0.37,2026-01-31,1834,N,VIIRS,n,2.0NRT,292.92,2.02,N
2.02539,102.74203,316.05,0.41,0.37,2026-01-31,1834,N,VIIRS,n,2.0NRT,293.68,1.82,N
2.26371,102.12607,307.35,0.43,0.38,2026-01-31,1834,N,VIIRS,n,2.0NRT,293.32,1.06,N
2.67967,101.62767,310.48,0.46,0.39,2026-01-31,1834,N,VIIRS,n,2.0NRT,291.75,0.9,N
2.70319,101.57169,319.68,0.46,0.39,2026-01-31,1834,N,VIIRS,n,2.0NRT,292.56,3.44,N
2.70384,101.56751,341.62,0.46,0.39,2026-01-31,1834,N,VIIRS,n,2.0NRT,295.31,3.44,N
2.70449,101.56333,307.4,0.46,0.39,2026-01-31,1834,N,VIIRS,n,2.0NRT,291.7,1.22,N
2.70682,101.57227,327.55,0.46,0.39,2026-01-31,1834,N,VIIRS,n,2.0NRT,294.16,3.44,N
2.70747,101.56808,316.72,0.46,0.39,2026-01-31,1834,N,VIIRS,n,2.0NRT,293.05,3.44,N
2.71799,101.5483,315.59,0.46,0.39,2026-01-31,1834,N,VIIRS,n,2.0NRT,292.66,1.79,N
2.7369,102.39483,309.48,0.43,0.38,2026-01-31,1834,N,VIIRS,n,2.0NRT,293.09,1.31,N
2.73761,102.39401,308.1,0.43,0.38,2026-01-31,1834,N,VIIRS,n,2.0NRT,293.13,1.32,N
3.51783,99.22099,305.41,0.43,0.46,2026-01-31,1834,N,VIIRS,n,2.0NRT,291.51,1.36,N
3.52268,102.46706,305.24,0.43,0.38,2026-01-31,1834,N,VIIRS,n,2.0NRT,291.4,0.24,N
3.54996,102.17286,306.83,0.44,0.39,2026-01-31,1834,N,VIIRS,n,2.0NRT,291.05,0.72,N
3.55352,102.17341,309.91,0.44,0.39,2026-01-31,1834,N,VIIRS,n,2.0NRT,291.13,0.83,N
3.65318,103.13239,305.74,0.41,0.37,2026-01-31,1834,N,VIIRS,n,2.0NRT,291.89,0.53,N
